snapshot_date,record_type,atc_code,atc_name,ddd,uom,adm_r,note,brand_name,dosage_form,ingredients,ddd_comb
2024-07-31,main,A10BB07,glipizide,10.0,mg,O,,,,,
2024-07-31,main,A10BB08,gliquidone,60.0,mg,O,,,,,
2024-07-31,main,A10BB09,gliclazide,60.0,mg,O,,,,,
2024-07-31,main,A10BB10,metahexamide,,,,,,,,
2024-07-31,main,A10BB11,glisoxepide,,,,,,,,
2024-07-31,main,A10BB12,glimepiride,2.0,mg,O,,,,,
2024-07-31,main,A10BB31,acetohexamide,0.5,g,O,,,,,
2024-07-31,main,A10BC,Sulfonamides (heterocyclic),,,,,,,,
2024-07-31,main,A10BC01,glymidine,1.0,g,O,,,,,
2024-07-31,main,A10BD,Combinations of oral blood glucose lowering drugs,,,,,,,,
2024-07-31,main,A10BD01,phenformin and sulfonylureas,,,,,,,,
2024-07-31,main,A10BD02,metformin and sulfonylureas,,,,,,,,
2024-07-31,main,A10BD03,metformin and rosiglitazone,,,,,,,,
2024-07-31,main,A10BD04,glimepiride and rosiglitazone,,,,,,,,
2024-07-31,main,A10BD05,metformin and pioglitazone,,,,,,,,
2024-07-31,main,A10BD06,glimepiride and pioglitazone,,,,,,,,
2024-07-31,main,A10BD07,metformin and sitagliptin,,,,,,,,
2024-07-31,main,A10BD08,metformin and vildagliptin,,,,,,,,
2024-07-31,main,A10BD09,pioglitazone and alogliptin,,,,,,,,
2024-07-31,main,A10BD10,metformin and saxagliptin,,,,,,,,
2024-07-31,main,A10BD11,metformin and linagliptin,,,,,,,,
2024-07-31,main,A10BD12,pioglitazone and sitagliptin,,,,,,,,
2024-07-31,main,A10BD13,metformin and alogliptin,,,,,,,,
2024-07-31,main,A10BD14,metformin and repaglinide,,,,,,,,
2024-07-31,main,A10BD15,metformin and dapagliflozin,,,,,,,,
2024-07-31,main,A10BD16,metformin and canagliflozin,,,,,,,,
2024-07-31,main,A10BD17,metformin and acarbose,,,,,,,,
2024-07-31,main,A10BD18,metformin and gemigliptin,,,,,,,,
2024-07-31,main,A10BD19,linagliptin and empagliflozin,,,,,,,,
2024-07-31,main,A10BD20,metformin and empagliflozin,,,,,,,,
2024-07-31,main,A10BD21,saxagliptin and dapagliflozin,,,,,,,,
2024-07-31,main,A10BD22,metformin and evogliptin,,,,,,,,
2024-07-31,main,A10BD23,metformin and ertugliflozin,,,,,,,,
2024-07-31,main,A10BD24,sitagliptin and ertugliflozin,,,,,,,,
2024-07-31,main,A10BD25,"metformin, saxagliptin and dapagliflozin",,,,,,,,
2024-07-31,main,A10BD26,metformin and lobeglitazone,,,,,,,,
2024-07-31,main,A10BD27,"metformin, linagliptin and empagliflozin",,,,,,,,
2024-07-31,main,A10BD28,metformin and teneligliptin,,,,,,,,
2024-07-31,main,A10BD29,sitagliptin and dapagliflozin,,,,,,,,
2024-07-31,main,A10BF,Alpha glucosidase inhibitors,,,,,,,,
2024-07-31,main,A10BF01,acarbose,0.3,g,O,,,,,
2024-07-31,main,A10BF02,miglitol,0.3,g,O,,,,,
2024-07-31,main,A10BF03,voglibose,0.6,mg,O,,,,,
2024-07-31,main,A10BG,Thiazolidinediones,,,,,,,,
2024-07-31,main,A10BG01,troglitazone,0.4,g,O,,,,,
2024-07-31,main,A10BG02,rosiglitazone,6.0,mg,O,,,,,
2024-07-31,main,A10BG03,pioglitazone,30.0,mg,O,,,,,
2024-07-31,main,A10BG04,lobeglitazone,0.5,mg,O,,,,,
2024-07-31,main,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,,,,,,,,
2024-07-31,main,A10BH01,sitagliptin,0.1,g,O,,,,,
2024-07-31,main,A10BH02,vildagliptin,0.1,g,O,,,,,
2024-07-31,main,A10BH03,saxagliptin,5.0,mg,O,,,,,
2024-07-31,main,A10BH04,alogliptin,25.0,mg,O,,,,,
2024-07-31,main,A10BH05,linagliptin,5.0,mg,O,,,,,
2024-07-31,main,A10BH06,gemigliptin,50.0,mg,O,,,,,
2024-07-31,main,A10BH07,evogliptin,5.0,mg,O,,,,,
2024-07-31,main,A10BH08,teneligliptin,20.0,mg,O,,,,,
2024-07-31,main,A10BH51,sitagliptin and simvastatin,,,,,,,,
2024-07-31,main,A10BH52,gemigliptin and rosuvastatin,,,,,,,,
2024-07-31,main,A10BJ,Glucagon-like peptide-1 (GLP-1) analogues,,,,,,,,
2024-07-31,main,A10BJ01,exenatide,0.286,mg,P,depot inj,,,,
2024-07-31,main,A10BJ01,exenatide,15.0,mcg,P,,,,,
2024-07-31,main,A10BJ02,liraglutide,1.5,mg,P,,,,,
2024-07-31,main,A10BJ03,lixisenatide,20.0,mcg,P,,,,,
2024-07-31,main,A10BJ04,albiglutide,5.7,mg,P,,,,,
2024-07-31,main,A10BJ05,dulaglutide,0.16,mg,P,,,,,
2024-07-31,main,A10BJ06,semaglutide,10.5,mg,O,,,,,
2024-07-31,main,A10BJ06,semaglutide,0.11,mg,P,,,,,
2024-07-31,main,A10BJ07,beinaglutide,,,,,,,,
2024-07-31,main,A10BK,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,,,,,,,,
2024-07-31,main,A10BK01,dapagliflozin,10.0,mg,O,,,,,
2024-07-31,main,A10BK02,canagliflozin,0.2,g,O,,,,,
2024-07-31,main,A10BK03,empagliflozin,17.5,mg,O,,,,,
2024-07-31,main,A10BK04,ertugliflozin,10.0,mg,O,,,,,
2024-07-31,main,A10BK05,ipragliflozin,,,,,,,,
2024-07-31,main,A10BK06,sotagliflozin,,,,,,,,
2024-07-31,main,A10BK07,luseogliflozin,,,,,,,,
2024-07-31,main,A10BK08,bexagliflozin,,,,,,,,
2024-07-31,main,A10BX,"Other blood glucose lowering drugs, excl. insulins",,,,,,,,
2024-07-31,main,A10BX01,guar gum,,,,,,,,
2024-07-31,main,A10BX02,repaglinide,4.0,mg,O,,,,,
2024-07-31,main,A10BX03,nateglinide,0.36,g,O,,,,,
2024-07-31,main,A10BX05,pramlintide,,,,,,,,
2024-07-31,main,A10BX06,benfluorex,0.45,g,O,,,,,
2024-07-31,main,A10BX08,mitiglinide,30.0,mg,O,,,,,
2024-07-31,main,A10BX15,imeglimin,,,,,,,,
2024-07-31,main,A10BX16,tirzepatide,,,,,,,,
2024-07-31,main,A10BX17,carfloglitazar,,,,,,,,
2024-07-31,main,A10BX18,dorzagliatin,,,,,,,,
2024-07-31,main,A10X,OTHER DRUGS USED IN DIABETES,,,,,,,,
2024-07-31,main,A10XA,Aldose reductase inhibitors,,,,,,,,
2024-07-31,main,A10XA01,tolrestat,,,,,,,,
2024-07-31,main,A10XX,Other drugs used in diabetes,,,,,,,,
2024-07-31,main,A10XX01,teplizumab,,,,,,,,
2024-07-31,main,A11,VITAMINS,,,,,,,,
2024-07-31,main,A11A,"MULTIVITAMINS, COMBINATIONS",,,,,,,,
2024-07-31,main,A11AA,Multivitamins with minerals,,,,,,,,
2024-07-31,main,A11AA01,multivitamins and iron,,,,,,,,
2024-07-31,main,A11AA02,multivitamins and calcium,,,,,,,,
2024-07-31,main,A11AA03,"multivitamins and other minerals, incl. combinations",,,,,,,,
2024-07-31,main,A11AA04,multivitamins and trace elements,,,,,,,,
2024-07-31,main,A11AB,"Multivitamins, other combinations",,,,,,,,
2024-07-31,main,A11B,"MULTIVITAMINS, PLAIN",,,,,,,,
2024-07-31,main,A11BA,"Multivitamins, plain",,,,,,,,
2024-07-31,main,A11C,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",,,,,,,,
2024-07-31,main,A11CA,"Vitamin A, plain",,,,,,,,
2024-07-31,main,A11CA01,retinol (vit A),50.0,TU,O,,,,,
2024-07-31,main,A11CA01,retinol (vit A),50.0,TU,P,,,,,
2024-07-31,main,A11CA02,betacarotene,,,,,,,,
2024-07-31,main,A11CB,Vitamin A and D in combination,,,,,,,,
2024-07-31,main,A11CC,Vitamin D and analogues,,,,,,,,
2024-07-31,main,A11CC01,ergocalciferol,,,,,,,,
2024-07-31,main,A11CC02,dihydrotachysterol,1.0,mg,O,,,,,
2024-07-31,main,A11CC03,alfacalcidol,1.0,mcg,O,,,,,
2024-07-31,main,A11CC03,alfacalcidol,1.0,mcg,P,,,,,
2024-07-31,main,A11CC04,calcitriol,1.0,mcg,O,,,,,
2024-07-31,main,A11CC04,calcitriol,1.0,mcg,P,,,,,
2024-07-31,main,A11CC05,colecalciferol,20.0,mcg,O,,,,,
2024-07-31,main,A11CC06,calcifediol,,,,,,,,
2024-07-31,main,A11CC20,combinations,,,,,,,,
2024-07-31,main,A11CC55,"colecalciferol, combinations",,,,,,,,
2024-07-31,main,A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",,,,,,,,
2024-07-31,main,A11DA,"Vitamin B1, plain",,,,,,,,
2024-07-31,main,A11DA01,thiamine (vit B1),50.0,mg,O,,,,,
2024-07-31,main,A11DA01,thiamine (vit B1),50.0,mg,P,,,,,
2024-07-31,main,A11DA02,sulbutiamine,,,,,,,,
2024-07-31,main,A11DA03,benfotiamine,,,,,,,,
2024-07-31,main,A11DB,Vitamin B1 in combination with vitamin B6 and/or vitamin B12,,,,,,,,
2024-07-31,main,A11E,"VITAMIN B-COMPLEX, INCL. COMBINATIONS",,,,,,,,
2024-07-31,main,A11EA,"Vitamin B-complex, plain",,,,,,,,
2024-07-31,main,A11EB,Vitamin B-complex with vitamin C,,,,,,,,
2024-07-31,main,A11EC,Vitamin B-complex with minerals,,,,,,,,
2024-07-31,main,A11ED,Vitamin B-complex with anabolic steroids,,,,,,,,
2024-07-31,main,A11EX,"Vitamin B-complex, other combinations",,,,,,,,
2024-07-31,main,A11G,"ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS",,,,,,,,
2024-07-31,main,A11GA,"Ascorbic acid (vitamin C), plain",,,,,,,,
2024-07-31,main,A11GA01,ascorbic acid (vit C),0.2,g,O,,,,,
2024-07-31,main,A11GA01,ascorbic acid (vit C),0.2,g,P,,,,,
2024-07-31,main,A11GB,"Ascorbic acid (vitamin C), combinations",,,,,,,,
2024-07-31,main,A11GB01,ascorbic acid (vit C) and calcium,,,,,,,,
2024-07-31,main,A11H,OTHER PLAIN VITAMIN PREPARATIONS,,,,,,,,
2024-07-31,main,A11HA,Other plain vitamin preparations,,,,,,,,
2024-07-31,main,A11HA01,nicotinamide,0.15,g,O,,,,,
2024-07-31,main,A11HA02,pyridoxine (vit B6),0.16,g,O,,,,,
2024-07-31,main,A11HA02,pyridoxine (vit B6),0.16,g,P,,,,,
2024-07-31,main,A11HA03,tocopherol (vit E),0.2,g,O,,,,,
2024-07-31,main,A11HA03,tocopherol (vit E),0.2,g,P,,,,,
2024-07-31,main,A11HA04,riboflavin (vit B2),,,,,,,,
2024-07-31,main,A11HA05,biotin,,,,,,,,
2024-07-31,main,A11HA06,pyridoxal phosphate,,,,,,,,
2024-07-31,main,A11HA07,inositol,,,,,,,,
2024-07-31,main,A11HA08,tocofersolan,0.2,g,O,Expressed as tocopherol,,,,
2024-07-31,main,A11HA30,dexpanthenol,,,,,,,,
2024-07-31,main,A11HA31,calcium pantothenate,,,,,,,,
2024-07-31,main,A11HA32,pantethine,,,,,,,,
2024-07-31,main,A11J,"OTHER VITAMIN PRODUCTS, COMBINATIONS",,,,,,,,
2024-07-31,main,A11JA,Combinations of vitamins,,,,,,,,
2024-07-31,main,A11JB,Vitamins with minerals,,,,,,,,
2024-07-31,main,A11JC,"Vitamins, other combinations",,,,,,,,
2024-07-31,main,A12,MINERAL SUPPLEMENTS,,,,,,,,
2024-07-31,main,A12A,CALCIUM,,,,,,,,
2024-07-31,main,A12AA,Calcium,,,,,,,,
2024-07-31,main,A12AA01,calcium phosphate,2.0,g,O,,,,,
2024-07-31,main,A12AA02,calcium glubionate,,,,,,,,
2024-07-31,main,A12AA03,calcium gluconate,3.0,g,O,,,,,
2024-07-31,main,A12AA04,calcium carbonate,3.0,g,O,,,,,
2024-07-31,main,A12AA05,calcium lactate,2.0,g,O,,,,,
2024-07-31,main,A12AA06,calcium lactate gluconate,3.0,g,O,equivalent to 0.5 g Ca2+,,,,
2024-07-31,main,A12AA07,calcium chloride,,,,,,,,
2024-07-31,main,A12AA08,calcium glycerylphosphate,,,,,,,,
2024-07-31,main,A12AA09,calcium citrate lysine complex,0.5,g,O,,,,,
2024-07-31,main,A12AA10,calcium glucoheptonate,3.0,g,O,,,,,
2024-07-31,main,A12AA11,calcium pangamate,,,,,,,,
2024-07-31,main,A12AA13,calcium citrate,,,,,,,,
2024-07-31,main,A12AA20,calcium (different salts in combination),0.5,g,O,Ca2+,,,,
2024-07-31,main,A12AA30,calcium laevulate,,,,,,,,
2024-07-31,main,A12AX,"Calcium, combinations with vitamin D and/or other drugs",,,,,,,,
2024-07-31,main,A12B,POTASSIUM,,,,,,,,
2024-07-31,main,A12BA,Potassium,,,,,,,,
2024-07-31,main,A12BA01,potassium chloride,3.0,g,O,,,,,
2024-07-31,main,A12BA02,potassium citrate,4.0,g,O,,,,,
2024-07-31,main,A12BA03,potassium hydrogentartrate,7.5,g,O,,,,,
2024-07-31,main,A12BA04,potassium hydrogencarbonate,4.0,g,O,,,,,
2024-07-31,main,A12BA05,potassium gluconate,,,,,,,,
2024-07-31,main,A12BA30,potassium (different salts in combination),,,,,,,,
2024-07-31,main,A12BA51,"potassium chloride, combinations",,,,,,,,
2024-07-31,main,A12C,OTHER MINERAL SUPPLEMENTS,,,,,,,,
2024-07-31,main,A12CA,Sodium,,,,,,,,
2024-07-31,main,A12CA01,sodium chloride,1.0,g,O,,,,,
2024-07-31,main,A12CA02,sodium sulfate,,,,,,,,
2024-07-31,main,A12CB,Zinc,,,,,,,,
2024-07-31,main,A12CB01,zinc sulfate,0.6,g,O,,,,,
2024-07-31,main,A12CB02,zinc gluconate,,,,,,,,
2024-07-31,main,A12CB03,zinc protein complex,,,,,,,,
2024-07-31,main,A12CC,Magnesium,,,,,,,,
2024-07-31,main,A12CC01,magnesium chloride,2.5,g,O,,,,,
2024-07-31,main,A12CC02,magnesium sulfate,3.0,g,O,,,,,
2024-07-31,main,A12CC03,magnesium gluconate,5.0,g,O,,,,,
2024-07-31,main,A12CC04,magnesium citrate,2.0,g,O,,,,,
2024-07-31,main,A12CC05,magnesium aspartate,,,,,,,,
2024-07-31,main,A12CC06,magnesium lactate,,,,,,,,
2024-07-31,main,A12CC07,magnesium levulinate,,,,,,,,
2024-07-31,main,A12CC08,magnesium pidolate,,,,,,,,
2024-07-31,main,A12CC09,magnesium orotate,,,,,,,,
2024-07-31,main,A12CC10,magnesium oxide,,,,,,,,
2024-07-31,main,A12CC30,magnesium (different salts in combination),,,,,,,,
2024-07-31,main,A12CD,Fluoride,,,,,,,,
2024-07-31,main,A12CD01,sodium fluoride,88.0,mg,O,40 mg fluoride,,,,
2024-07-31,main,A12CD02,sodium monofluorophosphate,0.152,g,O,20 mg fluoride,,,,
2024-07-31,main,A12CD51,"fluoride, combinations",,,,,,,,
2024-07-31,main,A12CE,Selenium,,,,,,,,
2024-07-31,main,A12CE01,sodium selenate,0.2,mg,O,Se,,,,
2024-07-31,main,A12CE02,sodium selenite,0.2,mg,O,Se,,,,
2024-07-31,main,A12CX,Other mineral products,,,,,,,,
2024-07-31,main,A13,TONICS,,,,,,,,
2024-07-31,main,A13A,TONICS,,,,,,,,
2024-07-31,main,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,,,,,,,,
2024-07-31,main,A14A,ANABOLIC STEROIDS,,,,,,,,
2024-07-31,main,A14AA,Androstan derivatives,,,,,,,,
2024-07-31,main,A14AA01,androstanolone,,,,,,,,
2024-07-31,main,A14AA02,stanozolol,5.0,mg,O,,,,,
2024-07-31,main,A14AA02,stanozolol,3.5,mg,P,,,,,
2024-07-31,main,A14AA03,metandienone,5.0,mg,O,,,,,
2024-07-31,main,A14AA04,metenolone,10.0,mg,O,,,,,
2024-07-31,main,A14AA04,metenolone,7.0,mg,P,,,,,
2024-07-31,main,A14AA05,oxymetholone,0.25,g,O,,,,,
2024-07-31,main,A14AA06,quinbolone,,,,,,,,
2024-07-31,main,A14AA07,prasterone,,,,,,,,
2024-07-31,main,A14AA08,oxandrolone,,,,,,,,
2024-07-31,main,A14AA09,norethandrolone,,,,,,,,
2024-07-31,main,A14AB,Estren derivatives,,,,,,,,
2024-07-31,main,A14AB01,nandrolone,2.0,mg,P,,,,,
2024-07-31,main,A14AB02,ethylestrenol,2.0,mg,O,,,,,
2024-07-31,main,A14AB03,oxabolone cipionate,,,,,,,,
2024-07-31,main,A14B,OTHER ANABOLIC AGENTS,,,,,,,,
2024-07-31,main,A15,APPETITE STIMULANTS,,,,,,,,
2024-07-31,main,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,,,,,,,,
2024-07-31,main,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,,,,,,,,
2024-07-31,main,A16AA,Amino acids and derivatives,,,,,,,,
2024-07-31,main,A16AA01,levocarnitine,2.0,g,O,,,,,
2024-07-31,main,A16AA01,levocarnitine,2.0,g,P,,,,,
2024-07-31,main,A16AA02,ademetionine,,,,,,,,
2024-07-31,main,A16AA03,glutamine,,,,,,,,
2024-07-31,main,A16AA04,mercaptamine,2.0,g,O,,,,,
2024-07-31,main,A16AA05,carglumic acid,0.2,g,O,,,,,
2024-07-31,main,A16AA06,betaine,6.0,g,O,,,,,
2024-07-31,main,A16AA07,metreleptin,,,,,,,,
2024-07-31,main,A16AB,Enzymes,,,,,,,,
2024-07-31,main,A16AB01,alglucerase,,,,,,,,
2024-07-31,main,A16AB02,imiglucerase,300.0,U,P,,,,,
2024-07-31,main,A16AB03,agalsidase alfa,1.0,mg,P,,,,,
2024-07-31,main,A16AB04,agalsidase beta,5.0,mg,P,,,,,
2024-07-31,main,A16AB05,laronidase,1.0,TU,P,,,,,
2024-07-31,main,A16AB06,sacrosidase,68.0,TU,O,,,,,
2024-07-31,main,A16AB07,alglucosidase alfa,0.1,g,P,,,,,
2024-07-31,main,A16AB08,galsulfase,,,,,,,,
2024-07-31,main,A16AB09,idursulfase,,,,,,,,
2024-07-31,main,A16AB10,velaglucerase alfa,300.0,U,P,,,,,
2024-07-31,main,A16AB11,taliglucerase alfa,,,,,,,,
2024-07-31,main,A16AB12,elosulfase alfa,20.0,mg,P,,,,,
2024-07-31,main,A16AB13,asfotase alfa,,,,,,,,
2024-07-31,main,A16AB14,sebelipase alfa,5.0,mg,P,,,,,
2024-07-31,main,A16AB15,velmanase alfa,10.0,mg,P,,,,,
2024-07-31,main,A16AB16,idursulfase beta,,,,,,,,
2024-07-31,main,A16AB17,cerliponase alfa,21.0,mg,P,,,,,
2024-07-31,main,A16AB18,vestronidase alfa,,,,,,,,
2024-07-31,main,A16AB19,pegvaliase,,,,,,,,
2024-07-31,main,A16AB20,pegunigalsidase alfa,,,,,,,,
2024-07-31,main,A16AB21,atidarsagene autotemcel,,,,,,,,
2024-07-31,main,A16AB22,avalglucosidase alfa,,,,,,,,
2024-07-31,main,A16AB23,cipaglucosidase alfa,,,,,,,,
2024-07-31,main,A16AB24,pegzilarginase,,,,,,,,
2024-07-31,main,A16AB25,olipudase alfa,,,,,,,,
2024-07-31,main,A16AB26,eladocagene exuparvovec,,,,,,,,
2024-07-31,main,A16AB27,pabinafusp alfa,,,,,,,,
2024-07-31,main,A16AX,Various alimentary tract and metabolism products,,,,,,,,
2024-07-31,main,A16AX01,thioctic acid,0.6,g,O,,,,,
2024-07-31,main,A16AX01,thioctic acid,0.6,g,P,,,,,
2024-07-31,main,A16AX02,anethole trithione,,,,,,,,
2024-07-31,main,A16AX03,sodium phenylbutyrate,20.0,g,O,,,,,
2024-07-31,main,A16AX04,nitisinone,20.0,mg,O,,,,,
2024-07-31,main,A16AX05,zinc acetate,0.15,g,O,,,,,
2024-07-31,main,A16AX06,miglustat,0.3,g,O,,,,,
2024-07-31,main,A16AX07,sapropterin,,,,,,,,
2024-07-31,main,A16AX08,teduglutide,5.0,mg,P,,,,,
2024-07-31,main,A16AX09,glycerol phenylbutyrate,15.0,g,O,,,,,
2024-07-31,main,A16AX10,eliglustat,0.168,g,O,,,,,
2024-07-31,main,A16AX11,sodium benzoate,,,,,,,,
2024-07-31,main,A16AX12,trientine,0.45,g,O,Expressed as trientine,,,,
2024-07-31,main,A16AX13,uridine triacetate,,,,,,,,
2024-07-31,main,A16AX14,migalastat,61.5,mg,O,,,,,
2024-07-31,main,A16AX15,telotristat,0.75,g,O,,,,,
2024-07-31,main,A16AX16,givosiran,,,,,,,,
2024-07-31,main,A16AX17,triheptanoin,,,,,,,,
2024-07-31,main,A16AX18,lumasiran,,,,,,,,
2024-07-31,main,A16AX19,fosdenopterin,,,,,,,,
2024-07-31,main,A16AX20,lonafarnib,,,,,,,,
2024-07-31,main,A16AX21,elivaldogene autotemcel,,,,,,,,
2024-07-31,main,A16AX22,tiomolibdic acid,,,,,,,,
2024-07-31,main,A16AX23,leriglitazone,,,,,,,,
2024-07-31,main,A16AX30,sodium benzoate and sodium phenylacetate,,,,,,,,
2024-07-31,main,B,BLOOD AND BLOOD FORMING ORGANS,,,,,,,,
2024-07-31,main,B01,ANTITHROMBOTIC AGENTS,,,,,,,,
2024-07-31,main,B01A,ANTITHROMBOTIC AGENTS,,,,,,,,
2024-07-31,main,B01AA,Vitamin K antagonists,,,,,,,,
2024-07-31,main,B01AA01,dicoumarol,0.1,g,O,,,,,
2024-07-31,main,B01AA02,phenindione,0.1,g,O,,,,,
2024-07-31,main,B01AA03,warfarin,7.5,mg,O,,,,,
2024-07-31,main,B01AA03,warfarin,7.5,mg,P,,,,,
2024-07-31,main,B01AA04,phenprocoumon,3.0,mg,O,,,,,
2024-07-31,main,B01AA07,acenocoumarol,5.0,mg,O,,,,,
2024-07-31,main,B01AA08,ethyl biscoumacetate,0.6,g,O,,,,,
2024-07-31,main,B01AA09,clorindione,,,,,,,,
2024-07-31,main,B01AA10,diphenadione,,,,,,,,
2024-07-31,main,B01AA11,tioclomarol,,,,,,,,
2024-07-31,main,B01AA12,fluindione,,,,,,,,
2024-07-31,main,B01AB,Heparin group,,,,,,,,
2024-07-31,main,B01AB01,heparin,10.0,TU,P,,,,,
2024-07-31,main,B01AB02,antithrombin III,2.1,TU,P,,,,,
2024-07-31,main,B01AB04,dalteparin,2.5,TU,P,anti Xa,,,,
2024-07-31,main,B01AB05,enoxaparin,2.0,TU,P,anti Xa,,,,
2024-07-31,main,B01AB06,nadroparin,2.85,TU,P,anti Xa,,,,
2024-07-31,main,B01AB07,parnaparin,3.2,TU,P,anti Xa,,,,
2024-07-31,main,B01AB08,reviparin,1.43,TU,P,anti Xa,,,,
2024-07-31,main,B01AB09,danaparoid,1.5,TU,P,anti Xa,,,,
2024-07-31,main,B01AB10,tinzaparin,3.5,TU,P,anti Xa,,,,
2024-07-31,main,B01AB11,sulodexide,500.0,LSU,O,LSU = lipoprotein lipase releasing units,,,,
2024-07-31,main,B01AB11,sulodexide,500.0,LSU,P,LSU = lipoprotein lipase releasing units,,,,
2024-07-31,main,B01AB12,bemiparin,2.5,TU,P,,,,,
2024-07-31,main,B01AB51,"heparin, combinations",,,,,,,,
2024-07-31,main,B01AC,Platelet aggregation inhibitors excl. heparin,,,,,,,,
2024-07-31,main,B01AC01,ditazole,,,,,,,,
2024-07-31,main,B01AC02,cloricromen,,,,,,,,
2024-07-31,main,B01AC03,picotamide,,,,,,,,
2024-07-31,main,B01AC04,clopidogrel,75.0,mg,O,,,,,
2024-07-31,main,B01AC05,ticlopidine,0.5,g,O,,,,,
2024-07-31,main,B01AC06,acetylsalicylic acid,1.0,tablet,O,Independent of strength,,,,
2024-07-31,main,B01AC07,dipyridamole,0.4,g,O,,,,,
2024-07-31,main,B01AC07,dipyridamole,0.2,g,P,,,,,
2024-07-31,main,B01AC08,carbasalate calcium,1.0,tablet,O,,,,,
2024-07-31,main,B01AC09,epoprostenol,,,,,,,,
2024-07-31,main,B01AC10,indobufen,,,,,,,,
2024-07-31,main,B01AC11,iloprost,0.15,mg,Inhal.solution,,,,,
2024-07-31,main,B01AC11,iloprost,50.0,mcg,P,,,,,
2024-07-31,main,B01AC13,abciximab,25.0,mg,P,,,,,
2024-07-31,main,B01AC15,aloxiprin,,,,,,,,
2024-07-31,main,B01AC16,eptifibatide,0.2,g,P,,,,,
2024-07-31,main,B01AC17,tirofiban,10.0,mg,P,,,,,
2024-07-31,main,B01AC18,triflusal,0.6,g,O,,,,,
2024-07-31,main,B01AC19,beraprost,,,,,,,,
2024-07-31,main,B01AC21,treprostinil,4.3,mg,P,,,,,
2024-07-31,main,B01AC22,prasugrel,10.0,mg,O,,,,,
2024-07-31,main,B01AC23,cilostazol,0.2,g,O,,,,,
2024-07-31,main,B01AC24,ticagrelor,0.18,g,O,,,,,
2024-07-31,main,B01AC25,cangrelor,50.0,mg,P,,,,,
2024-07-31,main,B01AC26,vorapaxar,2.08,mg,O,,,,,
2024-07-31,main,B01AC27,selexipag,1.8,mg,O,,,,,
2024-07-31,main,B01AC28,limaprost,,,,,,,,
2024-07-31,main,B01AC30,combinations,,,,,,,,
2024-07-31,main,B01AC56,"acetylsalicylic acid, combinations with proton pump inhibitors",,,,,,,,
2024-07-31,main,B01AD,Enzymes,,,,,,,,
2024-07-31,main,B01AD01,streptokinase,1.5,MU,P,,,,,
2024-07-31,main,B01AD02,alteplase,0.1,g,P,,,,,
2024-07-31,main,B01AD03,anistreplase,30.0,U,P,,,,,
2024-07-31,main,B01AD04,urokinase,3.0,MU,P,,,,,
2024-07-31,main,B01AD05,fibrinolysin,,,,,,,,
2024-07-31,main,B01AD06,brinase,,,,,,,,
2024-07-31,main,B01AD07,reteplase,20.0,U,P,,,,,
2024-07-31,main,B01AD08,saruplase,,,,,,,,
2024-07-31,main,B01AD09,ancrod,,,,,,,,
2024-07-31,main,B01AD10,drotrecogin alfa (activated),40.0,mg,P,,,,,
2024-07-31,main,B01AD11,tenecteplase,40.0,mg,P,,,,,
2024-07-31,main,B01AD12,protein C,,,,,,,,
2024-07-31,main,B01AD13,apadamtase alfa and cinaxadamtase alfa,,,,,,,,
2024-07-31,main,B01AE,Direct thrombin inhibitors,,,,,,,,
2024-07-31,main,B01AE01,desirudin,30.0,mg,P,,,,,
2024-07-31,main,B01AE02,lepirudin,0.25,g,P,,,,,
2024-07-31,main,B01AE03,argatroban,0.2,g,P,,,,,
2024-07-31,main,B01AE04,melagatran,6.0,mg,P,,,,,
2024-07-31,main,B01AE05,ximelagatran,48.0,mg,O,,,,,
2024-07-31,main,B01AE06,bivalirudin,0.25,g,P,,,,,
2024-07-31,main,B01AE07,dabigatran etexilate,0.3,g,O,,,,,
2024-07-31,main,B01AF,Direct factor Xa inhibitors,,,,,,,,
2024-07-31,main,B01AF01,rivaroxaban,20.0,mg,O,,,,,
2024-07-31,main,B01AF02,apixaban,10.0,mg,O,,,,,
2024-07-31,main,B01AF03,edoxaban,60.0,mg,O,,,,,
2024-07-31,main,B01AF04,betrixaban,,,,,,,,
2024-07-31,main,B01AF51,rivaroxaban and acetylsalicylic acid,,,,,,,,
2024-07-31,main,B01AX,Other antithrombotic agents,,,,,,,,
2024-07-31,main,B01AX01,defibrotide,1.75,g,P,,,,,
2024-07-31,main,B01AX04,dermatan sulfate,,,,,,,,
2024-07-31,main,B01AX05,fondaparinux,2.5,mg,P,,,,,
2024-07-31,main,B01AX07,caplacizumab,10.0,mg,P,,,,,
2024-07-31,main,B02,ANTIHEMORRHAGICS,,,,,,,,
2024-07-31,main,B02A,ANTIFIBRINOLYTICS,,,,,,,,
2024-07-31,main,B02AA,Amino acids,,,,,,,,
2024-07-31,main,B02AA01,aminocaproic acid,16.0,g,O,,,,,
